,Label,Text
2680,1,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
124,0,I am going to sao mu today. Will be done only at 12 
1886,0,I think asking for a gym is the excuse for lazy people. I jog.
2981,0,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..
2223,0,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.
3661,0,I will reach ur home in  &lt;#&gt;  minutes
3431,0,You've always been the brainy one.
5085,0,Sorry i missed your call. Can you please call back.
4953,1,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402."
4166,1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
869,1,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
3358,0,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
1042,0,I'm in class. Will holla later
2025,0,U having lunch alone? I now so bored...
3664,0,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."
356,0,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
1162,0,K. I will sent it again
3926,0,As if i wasn't having enough trouble sleeping.
3418,0,But i haf enuff space got like 4 mb...
3341,0,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
2874,0,I dont understand your message.
2862,0,I am not at all happy with what you saying or doing
2181,0,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea"
5162,0,Just send a text. We'll skype later.
4189,0,Mm umma ask vava also to come tell him can play later together
579,1,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321."
4304,0,Yup i'm free...
2771,0,No problem. Talk to you later
2224,1,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120"
4098,0,i am going to bed now prin
1691,1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
1867,0,Or ü go buy wif him then i meet ü later can?
4060,1,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP
4994,0,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX."
332,0,Maybe i could get book out tomo then return it immediately ..? Or something.
1926,0,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
2894,0,K I'll be sure to get up before noon and see what's what
1744,0,I love to wine and dine my lady!
3383,0,"Well, I meant as opposed to my drunken night of before"
3792,1,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
1258,0,Am also doing in cbe only. But have to pay.
4319,0,S...i will take mokka players only:)
1451,0,Msg me when rajini comes.
2399,0,YO YO YO BYATCH WHASSUP?
1116,0,So lets make it saturday or monday as per convenience.
1541,0,K come to nordstrom when you're done
3618,0,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
4252,0,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/
1954,0,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................
5329,0,"Sir, waiting for your letter."
3045,0,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
4041,0,I'm at home n ready...
3098,0,"Yo, you at jp and hungry like a mofo?"
2372,0,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho"
445,0,"HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX"
2778,0,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
4619,0,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
4165,0,"Its ok, called mom instead have fun"
1413,0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
452,0,Thanks for this hope you had a good day today
5375,0,I cant pick the phone right now. Pls send a message
2885,0,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
4944,0,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
3313,0,I know you are serving. I mean what are you doing now.
3652,0,Want to send me a virtual hug?... I need one
14,0,I HAVE A DATE ON SUNDAY WITH WILL!!
4758,0,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around"
3235,0,Yup ü not comin :-(
945,0,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
5319,0,Kothi print out marandratha.
5528,0,Its just the effect of irritation. Just ignore it
247,0,I asked you to call him now ok
3986,0,"Whatever, juliana. Do whatever you want."
360,0,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
5347,0,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
3781,0,Then ur physics get a-?
5188,0,Okie
1776,0,Did u see what I posted on your Facebook?
3878,0,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
4169,1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
2847,0,Wat time u finish ur lect today?
4259,0,I am late. I will be there at
3922,0,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here.."""
2696,0,And whenever you and i see we can still hook up too.
1592,0,That's my honeymoon outfit. :)
1723,0,Thought praps you meant another one. Goodo! I'll look tomorrow 
2299,0,Dont pick up d call when something important is There to tell. Hrishi
5183,0,"Fuuuuck I need to stop sleepin, sup"
5217,0,Well thats nice. Too bad i cant eat it
5441,0,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x"
1965,0,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
3527,0,"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"
5264,0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
490,0,I think i've fixed it can you send a test message?
4176,0,How are you doing. How's the queen. Are you going for the royal wedding
862,0,Your brother is a genius
1006,0,Give me a sec to think think about it
4255,0,"How about clothes, jewelry, and trips?"
1383,0,Its ok my arm is feeling weak cuz i got a shot so we can go another time
2405,0,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
3574,1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
4866,0,I'm really sorry I lit your hair on fire
2235,0,What's your room number again? Wanna make sure I'm knocking on the right door
1362,0,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?
4125,0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
506,0,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.
1417,0,No..few hours before.went to hair cut .
3303,0,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday
25,0,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol
5359,0,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...
3388,0,So u workin overtime nigpun?
1222,0,Prakesh is there know.
3815,0,Can. Dunno wat to get 4 her...
1113,0,So that means you still think of teju
2656,0,Great! I have to run now so ttyl!
1552,0,In e msg jus now. U said thanks for gift.
4769,0,I'm not sure if its still available though
5107,0,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
2580,0,I dunno until when... Lets go learn pilates...
3583,0,You are right. Meanwhile how's project twins comin up
5208,0,Hi.what you think about match?
3668,0,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?"
433,1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
5115,1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
3906,1,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
4649,0,We are okay. Going to sleep now. Later
3133,0,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
3503,0,I will come to ur home now
2577,0,In sch but neva mind u eat 1st lor..
5425,0,Otherwise had part time job na-tuition..
2856,0,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
3916,0,Ard 530 lor. I ok then message ü lor.
2629,0,Haha... They cant what... At the most tmr forfeit... haha so how?
4172,0,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back
3604,0,"I'm not sure, I was just checking out what was happening around the area"
1102,0,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
2117,0,"It's that time of the week again, ryan"
411,0,Come by our room at some point so we can iron out the plan for this weekend
3493,0,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
4424,0,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
156,0,Aaooooright are you at work?
3686,0,Wake me up at  &lt;#&gt;  am morning:)
194,0,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
615,0,I called and said all to him:)then he have to choose this future.
643,0,Probably gonna swing by in a wee bit
4936,0,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?"
5553,0,Hahaha..use your brain dear
1068,0,Meeting u is my work. . . Tel me when shall i do my work tomorrow
4590,0,Have you not finished work yet or something?
5292,1,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
4503,0,Wot is u up 2 then bitch?
3259,0,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him
4763,0,Me too! Have a lovely night xxx
4568,0,But you were together so you should be thinkin about him
330,0,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
2302,0,"&lt;#&gt; , that's all? Guess that's easy enough"
3260,1,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
3047,0,So how's the weather over there?
622,0,Good words.... But words may leave u in dismay many times.
3096,0,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.
1670,0,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)"
2876,0,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
483,0,Watching tv lor...
3588,0,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
2687,0,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
3528,0,Should i send you naughty pix? :)
2045,0,I can send you a pic if you like :)
5078,0,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh."
3837,0,Then ü come n pick me at 530 ar?
4873,0,Hi dis is yijue i would be happy to work wif ü all for gek1510...
755,0,Realy sorry-i don't recognise this number and am now confused :) who r u please?! 
518,1,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz
4502,0,So wat's da decision?
32,0,K tell me anything about you.
4416,0,"Yeah I should be able to, I'll text you when I'm ready to meet up"
4391,0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
3513,0,Already one guy loving you:-.
3123,1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
1157,0,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
1444,1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
2091,0,S:-)kallis wont play in first two odi:-)
744,0,Ok. There may be a free gym about.
5132,0,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
174,0,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... "
5432,0,Thanx a lot 4 ur help!
1705,0,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
3161,0,How much did ur hdd casing cost.
2063,0,Is there any training tomorrow?
1818,0,Well i will watch shrek in 3D!!B)
3835,0,Watching tv lor. Nice one then i like lor.
5214,1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
103,0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
3196,0,Great. P diddy is my neighbor and comes for toothpaste every morning
4140,0,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
783,0,Beerage?
3470,0,All day working day:)except saturday and sunday..
4237,1,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
4815,0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
4356,0,"Sorry, I can't help you on this."
229,0,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . ."
857,0,Going to take your babe out ?
1211,0,Guessin you ain't gonna be here before 9?
1401,0,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
2917,0,What time should I tell my friend to be around?
408,0,Hello! Good week? Fancy a drink or something later?
170,0,Yes :)it completely in out of form:)clark also utter waste.
540,0,"I am in tirupur da, once you started from office call me."
1559,0,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
5286,0,I'm still pretty weak today .. Bad day ?
4989,0,Which channel:-):-):):-).
1803,0,Ok lor thanx... Ü in school?
3168,0,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
613,0,I have many dependents
4349,0,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
3862,1,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05
4794,0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
674,0,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."
1161,0,You sure your neighbors didnt pick it up
5532,0,happened here while you were adventuring
3939,0,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
1872,0,Dont know supports ass and srt i thnk. I think ps3 can play through usb too
2526,0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
1815,0,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX
2850,1,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call"
1700,0,Ok...
3204,0,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
2226,0,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx
1609,0,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
2342,0,Tell dear what happen to you. Why you talking to me like an alian
3121,0,Good evening! this is roger. How are you?
2718,0,Okie.. Thanx..
564,1,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm 
4702,0,I liked the new mobile
4480,0,Erutupalam thandiyachu
4727,0,Jason says it's cool if we pick some up from his place in like an hour
4162,1,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
2582,0,Yup i'm elaborating on the safety aspects and some other issues..
1548,0,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...
4802,0,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?"
4400,0,Yes just finished watching days of our lives. I love it.
5491,0,U studying in sch or going home? Anyway i'll b going 2 sch later.
5288,0,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
355,0,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.
2409,0,Dear where you will be when i reach there
2346,0,"Hi this is yijue, can i meet u at 11 tmr?"
2955,0,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
4630,0,Only saturday and sunday holiday so its very difficult:)
4940,0,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
1172,1,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
3871,0,Oh ok wait 4 me there... My lect havent finish
325,0,No problem. How are you doing?
1051,0,Are you available for soiree on June 3rd?
3639,1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
4075,0,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
3100,0,Ok... I din get ur msg...
4382,0,Mathews or tait or edwards or anderson
3154,0,I tagged MY friends that you seemed to count as YOUR friends.
1751,0,Got it..mail panren paru..
2499,0,"I know where the  &lt;#&gt;  is, I'll be there around 5"
2146,1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
1772,0,Watching tv now. I got new job :)
1196,1,You have 1 new voicemail. Please call 08719181503
1878,0,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
620,0,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.
2887,0,No probs hon! How u doinat the mo?
2016,0,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
2005,0,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min."
3558,0,I had it already..sabarish asked me to go..
5043,1,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
1482,0,"I'm a guy, browsin is compulsory"
1189,0,All will come alive.better correct any good looking figure there itself..
328,0,"I'd say that's a good sign but, well, you know my track record at reading women"
648,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04
3648,0,"Hey babe, my friend had to cancel, still up for a visit ?"
897,0,Hope you are having a good week. Just checking in
30,0,"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us"
1123,0,Ok.ok ok..then..whats ur todays plan
2414,0,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
4489,0,Call me when you get the chance plz &lt;3
3613,0,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
2432,0,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
4671,0,"I didnt get ur full msg..sometext is missing, send it again"
1259,0,Honey boo I'm missing u.
4653,0,Where r e meeting tmr?
2974,0,Happy New Year Princess!
2344,0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
1519,0,Shall i ask one thing if you dont mistake me.
1378,1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
4054,0,I was slept that time.you there?
1023,0,We still on for tonight?
2503,0,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry"
3861,0,Yep. I do like the pink furniture tho.
2077,0,"Trust me. Even if isn't there, its there."
912,0,I am sorry it hurt you.
3524,0,Try neva mate!!
1675,0,Nah dub but je still buff
1746,0,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x."
2584,0,"Goodmorning, today i am late for 1hr."
1736,0,Why tired what special there you had
1629,0,Yes princess! I want to make you happy...
3320,0,Kay... Since we are out already 
430,0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
1808,0,Do have a nice day today. I love you so dearly.
3075,0,Don know. I did't msg him recently.
5095,0,K.k.this month kotees birthday know?
5073,1,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
3035,0,Get ready for  &lt;#&gt;  inches of pleasure...
3011,0,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
3690,0,You still coming tonight?
3248,0,* You gonna ring this weekend or wot?
4974,0,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
3176,1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
4952,0,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
1995,0,Have you been practising your curtsey?
2764,0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
1106,0,on hen night. Going with a swing
818,0,Also are you bringing galileo or dobby
3555,0,am up to my eyes in philosophy
5234,0,Ok cool. See ya then.
1697,0,"Sorry man, my stash ran dry last night and I can't pick up more until sunday"
3802,0,"It's ok, at least armand's still around"
136,0,I only haf msn. It's yijue@hotmail.com
2818,1,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
2543,0,Aiyo please ü got time meh.
5046,0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
1180,0,To day class is there are no class.
3907,0,Went fast asleep dear.take care.
888,0,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
2227,0,If you have belive me. Come to my home.
3250,0,"Sorry, I can't help you on this."
817,0,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up"
4055,0,dont make ne plans for nxt wknd coz she wants us to come down then ok
4128,0,"Sorry, I'll call later"
5131,0,That sucks. I'll go over so u can do my hair. You'll do it free right?
1264,0,Ok. No wahala. Just remember that a friend in need ...
990,0,Ugh. Gotta drive back to sd from la. My butt is sore.
3091,0,Am going to take bath ill place the key in window:-)
1739,0,K go and sleep well. Take rest:-).
4766,0,if you text on your way to cup stop that should work. And that should be BUS
353,0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
4254,0,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
2142,0,Alright took the morphine. Back in yo.
5201,1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
1489,0,Tell them no need to investigate about me anywhere.
3428,0,Haha okay... Today weekend leh... 
1228,0,So ü'll be submitting da project tmr rite?
3866,0,"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx"
5281,0,"And how you will do that, princess? :)"
52,0,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight
3734,0,Old Orchard near univ. How about you?
3447,0,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... "
2895,0,K...k...yesterday i was in cbe .
3182,0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da"
1589,0,At 4. Let's go to bill millers
1479,0,I think its far more than that but find out. Check google maps for a place from your dorm.
1469,1,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
2416,0,Huh means computational science... Y they like dat one push here n there...
2078,0,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
3563,0,Still chance there. If you search hard you will get it..let have a try :)
5487,1,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
3010,1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
436,0,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
2513,0,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc"
1588,0,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
4367,0,Mm yes dear look how i am hugging you both. :-P
1590,0,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo
2829,0,Wife.how she knew the time of murder exactly
